Source,Target,Cosine_similarity
28,37,0.7686694
28,38,0.8191934
28,39,0.876999
28,40,0.79859036
28,41,0.74645954
28,42,0.8450743
28,43,0.5915444
28,44,0.7455698
28,45,0.8539164
28,46,0.8571061
28,47,0.7385323
28,48,0.69713914
28,49,0.84994143
28,50,0.95316327
28,51,0.69803905
28,52,0.8204736
28,53,0.63814145
28,54,0.877159
28,55,0.8626898
28,56,0.76285607
28,57,0.8360743
28,58,0.86965656
28,59,0.86248267
28,60,0.9229792
28,61,0.96877366
28,62,0.85207564
28,63,0.8310942
28,64,0.7367633
28,65,0.7494858
28,66,0.8169305
28,67,0.96904737
28,68,0.59961146
28,69,0.8328015
28,70,0.8342504
28,71,0.96387583
28,72,0.8639118
28,73,0.71485656
28,74,0.75235635
28,75,0.8755818
28,76,0.7289883
28,77,0.8945297
28,78,0.7345894
28,79,0.8761239
28,80,0.711944
28,81,0.9040739
28,82,0.7707736
28,83,0.920087
28,84,0.8730389
28,85,0.88204694
28,86,0.9179617
28,87,0.7883573
28,88,0.76928717
28,89,0.70890146
28,90,0.7726817
28,91,0.8900987
28,92,0.8744006
28,93,0.76159424
28,94,0.66986674
28,95,0.97455513
28,96,0.8325313
28,97,0.94922197
28,98,0.8599431
28,99,0.7824998
29,0,0.8199608
29,1,0.73329717
29,2,0.43223834
29,3,0.96644884
29,4,0.6714466
29,5,0.643522
29,6,0.6740982
29,7,0.82487446
29,8,0.76148385
29,9,0.74812865
29,10,0.71079075
29,11,0.7635461
29,12,0.7234904
29,13,0.86557776
29,14,0.9759076
29,15,0.6105182
29,16,0.64520204
29,17,0.6867634
29,18,0.4458637
29,19,0.7707506
29,20,0.6853887
29,21,0.6631456
29,22,0.92218214
29,23,0.8708661
29,24,0.799251
29,25,0.5036618
29,26,0.8800994
29,27,0.7034101
29,28,0.6983005
29,30,0.802133
29,31,0.92604625
29,32,0.7516846
29,33,0.6853623
29,34,0.961602
29,35,0.85459626
29,36,0.9004624
29,37,0.653134
29,38,0.8424728
29,39,0.85500944
29,40,0.8892944
29,41,0.7468197
29,42,0.5767114
29,43,0.78445476
29,44,0.6880224
29,45,0.9358094
29,46,0.810124
29,47,0.83431655
29,48,0.47370246
29,49,0.8694011
29,50,0.75404716
29,51,0.9417905
29,52,0.7664625
29,53,0.43434787
29,54,0.5288191
29,55,0.6836282
29,56,0.8887641
29,57,0.6799278
29,58,0.66360384
29,59,0.7532078
29,60,0.653145
29,61,0.66602004
29,62,0.49712127
29,63,0.9267411
29,64,0.4940171
29,65,0.8065801
29,66,0.5119063
29,67,0.7935439
29,68,0.8672685
29,69,0.74323666
29,70,0.92381376
29,71,0.64501756
29,72,0.87561613
29,73,0.92479146
29,74,0.6815085
29,75,0.70575106
29,76,0.77241266
29,77,0.6490122
29,78,0.789887
29,79,0.503799
29,80,0.8062617
29,81,0.70776534
29,82,0.9259809
29,83,0.7399931
29,84,0.7603817
29,85,0.7311849
29,86,0.72225314
29,87,0.88801515
29,88,0.7853084
29,89,0.9535861
29,90,0.6176326
29,91,0.7800202
29,92,0.7056116
29,93,0.95875955
29,94,0.9547689
29,95,0.7140901
29,96,0.6030258
29,97,0.63251466
29,98,0.53531295
29,99,0.9119916
30,0,0.92574495
30,1,0.9486642
30,2,0.7786457
30,3,0.8778113
30,4,0.88377684
30,5,0.90792876
30,6,0.88035107
30,7,0.96588516
30,8,0.948072
30,9,0.8924692
30,10,0.7873553
30,11,0.8878698
30,12,0.92107934
30,13,0.97033983
30,14,0.7959647
30,15,0.8224202
30,16,0.84869194
30,17,0.8928558
30,18,0.82912767
30,19,0.87278116
30,20,0.902228
30,21,0.87804484
30,22,0.8292354
30,23,0.819767
30,24,0.9468031
30,25,0.84584016
30,26,0.85942996
30,27,0.8965849
30,28,0.95766354
30,29,0.802133
30,31,0.6530931
30,32,0.9344941
30,33,0.868636
30,34,0.8336225
30,35,0.6810483
30,36,0.6517028
30,37,0.8445473
30,38,0.8868931
30,39,0.92956495
30,40,0.90428317
30,41,0.83110654
30,42,0.8405938
30,43,0.73899806
30,44,0.8148822
30,45,0.9319244
30,46,0.9030796
30,47,0.8604391
30,48,0.73900044
30,49,0.89479715
30,50,0.96081287
30,51,0.83266175
30,52,0.8881489
30,53,0.68237215
30,54,0.8523812
30,55,0.90134984
30,56,0.8807004
30,57,0.8908135
30,58,0.9051991
30,59,0.896933
30,60,0.8995056
30,61,0.94088596
30,62,0.8352804
30,63,0.91344774
30,64,0.7684979
30,65,0.8450908
30,66,0.8120376
30,67,0.9820186
30,68,0.7171636
30,69,0.8731698
30,70,0.92145777
30,71,0.92660594
30,72,0.92659205
30,73,0.835093
30,74,0.7996048
30,75,0.901814
30,76,0.8413331
30,77,0.91647905
30,78,0.8292409
30,79,0.8771531
30,80,0.8262015
30,81,0.9223705
30,82,0.87150306
30,83,0.9509479
30,84,0.94962364
30,85,0.938337
30,86,0.9589854
30,87,0.89120203
30,88,0.8411273
30,89,0.8410832
30,90,0.84990966
30,91,0.951265
30,92,0.904409
30,93,0.81953937
30,94,0.74254924
30,95,0.93910635
30,96,0.8664099
30,97,0.91612583
30,98,0.84959674
30,99,0.88000643
31,0,0.747859
31,1,0.6301526
31,2,0.27512816
31,3,0.9247872
31,4,0.62884796
31,5,0.4700623
31,6,0.59039354
31,7,0.70747524
31,8,0.5880658
31,9,0.6789945
31,10,0.73022646
31,11,0.694466
31,12,0.6151535
31,13,0.712828
31,14,0.9221401
31,15,0.5455825
31,16,0.5860787
31,17,0.5249685
31,18,0.278669
31,19,0.7554466
31,20,0.5432352
31,21,0.58164847
31,22,0.89087003
31,23,0.8684134
31,24,0.6660527
31,25,0.40687785
31,26,0.836783
31,27,0.6593107
31,28,0.4842547
31,29,0.92604625
31,30,0.6530931
31,32,0.52046615
31,33,0.58911365
31,34,0.9173743
31,35,0.71631175
31,36,0.9501839
31,37,0.60831976
31,38,0.7854014
31,39,0.7520124
31,40,0.8389647
31,41,0.74229515
31,42,0.45999557
31,43,0.84990585
31,44,0.6377711
31,45,0.83029574
31,46,0.7386661
31,47,0.82461774
31,48,0.47278607
31,49,0.7835416
31,50,0.56954604
31,51,0.9382415
31,52,0.7119449
31,53,0.4474657
31,54,0.39555323
31,55,0.5842534
31,56,0.8821498
31,57,0.6104373
31,58,0.56916815
31,59,0.64137906
31,60,0.48934254
31,61,0.45927054
31,62,0.3745878
31,63,0.82696825
31,64,0.43164593
31,65,0.81011695
31,66,0.42573032
31,67,0.6188747
31,68,0.89129794
31,69,0.6873782
31,70,0.839368
31,71,0.4519471
31,72,0.79580355
31,73,0.9125956
31,74,0.64073205
31,75,0.6107895
31,76,0.76578736
31,77,0.52793443
31,78,0.7757788
31,79,0.38207865
31,80,0.80348593
31,81,0.5961384
31,82,0.87618834
31,83,0.6149601
31,84,0.66705066
31,85,0.6599593
31,86,0.5935785
31,87,0.8453307
31,88,0.7230862
31,89,0.9359189
31,90,0.5882467
31,91,0.6946872
31,92,0.62559164
31,93,0.83502126
31,94,0.880258
31,95,0.5298776
31,96,0.5448202
31,97,0.45662647
31,98,0.41534546
31,99,0.87315303
32,0,0.81881917
32,1,0.84804356
32,2,0.73323053
32,3,0.7869167
32,4,0.74826837
32,5,0.87900835
32,6,0.7636828
32,7,0.88232946
32,8,0.9067947
32,9,0.7699272
32,10,0.60023946
32,11,0.7919507
32,12,0.82663816
32,13,0.9322305
32,14,0.7514008
32,15,0.7007079
32,16,0.7174729
32,17,0.8537752
32,18,0.8034727
32,19,0.71604556
32,20,0.8214885
32,21,0.76091236
32,22,0.7380283
32,23,0.6679959
32,24,0.8987162
32,25,0.7369686
32,26,0.7438483
32,27,0.75234544
32,28,0.9505053
32,29,0.7516846
32,30,0.9344941
32,31,0.52046615
32,33,0.7717382
32,34,0.75873625
32,35,0.7474789
32,36,0.51620847
32,37,0.70450604
32,38,0.78135234
32,39,0.85883605
32,40,0.80764604
32,41,0.6714447
32,42,0.73961127
32,43,0.5395133
32,44,0.6704077
32,45,0.87380123
32,46,0.79008013
32,47,0.69971675
32,48,0.5711622
32,49,0.8171979
32,50,0.94235075
32,51,0.6881037
32,52,0.76481
32,53,0.50677794
32,54,0.76455337
32,55,0.79989064
32,56,0.7299846
32,57,0.7579225
32,58,0.7835115
32,59,0.82665074
32,60,0.86759526
32,61,0.9458459
32,62,0.7562824
32,63,0.8728342
32,64,0.6329175
32,65,0.7070374
32,66,0.7048768
32,67,0.94535744
32,68,0.57741463
32,69,0.7529057
32,70,0.84869313
32,71,0.9156532
32,72,0.8388779
32,73,0.7180061
32,74,0.67517364
32,75,0.80113155
32,76,0.65998703
32,77,0.83680993
32,78,0.6740073
32,79,0.80545855
32,80,0.6686775
32,81,0.83046454
32,82,0.79876494
32,83,0.8660226
32,84,0.8526179
32,85,0.8108827
32,86,0.8757226
32,87,0.77663666
32,88,0.72982293
32,89,0.7403518
32,90,0.6896581
32,91,0.84421337
32,92,0.78829473
32,93,0.8320614
32,94,0.7342132
32,95,0.92144346
32,96,0.73305005
32,97,0.88097924
32,98,0.7744707
32,99,0.76096463
33,0,0.93441373
33,1,0.7913987
33,2,0.92046034
33,3,0.76697975
33,4,0.9101134
33,5,0.9523615
33,6,0.98498726
33,7,0.905411
33,8,0.8717694
33,9,0.8734879
33,10,0.8677747
33,11,0.9677642
33,12,0.9817052
33,13,0.81110966
33,14,0.69330245
33,15,0.9657646
33,16,0.9672651
33,17,0.97016877
33,18,0.9027207
33,19,0.8994476
33,20,0.9721534
33,21,0.9541793
33,22,0.8297274
33,23,0.8125643
33,24,0.9406047
33,25,0.93536305
33,26,0.8633878
33,27,0.9195098
33,28,0.8558689
33,29,0.6853623
33,30,0.868636
33,31,0.58911365
33,32,0.7717382
33,34,0.7772804
33,35,0.40321192
33,36,0.5889829
33,37,0.92330176
33,38,0.94890785
33,39,0.9306424
33,40,0.8316714
33,41,0.93784195
33,42,0.9585913
33,43,0.7584854
33,44,0.9022137
33,45,0.7970518
33,46,0.95622426
33,47,0.81646544
33,48,0.91899407
33,49,0.9304609
33,50,0.7883198
33,51,0.77024305
33,52,0.9410215
33,53,0.8727892
33,54,0.9582191
33,55,0.9352802
33,56,0.84201205
33,57,0.95600784
33,58,0.93374795
33,59,0.9727051
33,60,0.93561506
33,61,0.88188165
33,62,0.9470288
33,63,0.8255695
33,64,0.89497936
33,65,0.92322254
33,66,0.9568422
33,67,0.85819674
33,68,0.81524086
33,69,0.97455394
33,70,0.8098562
33,71,0.9253944
33,72,0.9343606
33,73,0.7977148
33,74,0.9553683
33,75,0.97474474
33,76,0.8593273
33,77,0.91672266
33,78,0.91039664
33,79,0.8707641
33,80,0.861597
33,81,0.97677356
33,82,0.83609456
33,83,0.9513805
33,84,0.865837
33,85,0.9200046
33,86,0.8598791
33,87,0.8554389
33,88,0.91365695
33,89,0.7584799
33,90,0.8815091
33,91,0.923727
33,92,0.957705
33,93,0.65258116
33,94,0.6310472
33,95,0.9196514
33,96,0.9559323
33,97,0.92587906
33,98,0.95543295
33,99,0.8587902
34,0,0.8829308
34,1,0.7711897
34,2,0.53829634
34,3,0.96563745
34,4,0.76301646
34,5,0.71251494
34,6,0.7710579
34,7,0.8733498
34,8,0.82468945
34,9,0.83145195
34,10,0.8043235
34,11,0.8395223
34,12,0.8110978
34,13,0.8568613
34,14,0.95308745
34,15,0.7189733
34,16,0.7573804
34,17,0.76542556
34,18,0.5575936
34,19,0.8603156
34,20,0.7617179
34,21,0.765978
34,22,0.96909606
34,23,0.9219839
34,24,0.8637347
34,25,0.6084148
34,26,0.9344782
34,27,0.7915477
34,28,0.7387328
34,29,0.961602
34,30,0.8336225
34,31,0.9173743
34,32,0.75873625
34,33,0.7772804
34,35,0.7721941
34,36,0.9102939
34,37,0.7546297
34,38,0.9024766
34,39,0.91872597
34,40,0.9258422
34,41,0.8524635
34,42,0.6853791
34,43,0.8502597
34,44,0.77903265
34,45,0.92571986
34,46,0.8902297
34,47,0.8804328
34,48,0.6006468
34,49,0.92222047
34,50,0.77682483
34,51,0.9586472
34,52,0.8616153
34,53,0.57485384
34,54,0.6237518
34,55,0.7772278
34,56,0.94253755
34,57,0.77726007
34,58,0.7608818
34,59,0.83341455
34,60,0.7122826
34,61,0.7279453
34,62,0.60663515
34,63,0.9489977
34,64,0.6306952
34,65,0.8860333
34,66,0.6353684
34,67,0.82381076
34,68,0.9204772
34,69,0.8454419
34,70,0.9524761
34,71,0.71378064
34,72,0.92722195
34,73,0.95565546
34,74,0.80015284
34,75,0.7916491
34,76,0.84627795
34,77,0.73836994
34,78,0.87578344
34,79,0.58994716
34,80,0.8915743
34,81,0.7989238
34,82,0.95143735
34,83,0.81724817
34,84,0.8211525
34,85,0.79821074
34,86,0.769587
34,87,0.9406339
34,88,0.87208104
34,89,0.9690848
34,90,0.7237346
34,91,0.8461681
34,92,0.8061593
34,93,0.93346757
34,94,0.93356866
34,95,0.765341
34,96,0.7179835
34,97,0.71655446
34,98,0.65059054
34,99,0.94541705
35,0,0.5854445
35,1,0.61681825
35,2,0.20287295
35,3,0.8011022
35,4,0.39176214
35,5,0.4862283
35,6,0.39348426
35,7,0.65571666
35,8,0.62144136
35,9,0.49712968
35,10,0.3642161
35,11,0.50826716
35,12,0.48691908
35,13,0.7965981
35,14,0.87298375
35,15,0.2835286
35,16,0.3293639
35,17,0.49366978
35,18,0.29422116
35,19,0.48824474
35,20,0.45473373
35,21,0.37517712
35,22,0.7106599
35,23,0.59293234
35,24,0.6028107
35,25,0.24362758
35,26,0.61657864
35,27,0.43373615
35,28,0.6317787
35,29,0.85459626
35,30,0.6810483
35,31,0.71631175
35,32,0.7474789
35,33,0.40321192
35,34,0.7721941
35,36,0.6849674
35,37,0.32142562
35,38,0.58666134
35,39,0.6404493
35,40,0.7056299
35,41,0.40044078
35,42,0.27109802
35,43,0.471708
35,44,0.358505
35,45,0.8296375
35,46,0.5638082
35,47,0.6043256
35,48,0.12455984
35,49,0.6526093
35,50,0.70504
35,51,0.70384765
35,52,0.48923478
35,53,0.11338885
35,54,0.28706068
35,55,0.4375111
35,56,0.64613855
35,57,0.38155368
35,58,0.40714723
35,59,0.49811095
35,60,0.47203085
35,61,0.5589265
35,62,0.27209088
35,63,0.78270465
35,64,0.17158341
35,65,0.5104033
35,66,0.23983677
35,67,0.6916513
35,68,0.56603354
35,69,0.45922258
35,70,0.7552946
35,71,0.50588447
35,72,0.6467703
35,73,0.7061743
35,74,0.34743097
35,75,0.4170011
35,76,0.4569806
35,77,0.45319682
35,78,0.46961585
35,79,0.32862902
35,80,0.49972096
35,81,0.45726517
35,82,0.7153694
35,83,0.5184285
35,84,0.56676257
35,85,0.5047515
35,86,0.56328315
35,87,0.6750466
35,88,0.49002844
35,89,0.75459635
35,90,0.3180282
35,91,0.561775
35,92,0.44406512
35,93,0.93042356
35,94,0.8993394
35,95,0.5938249
35,96,0.32304597
35,97,0.50720704
35,98,0.282105
35,99,0.6928705
36,0,0.74472195
36,1,0.64113075
36,2,0.26881322
36,3,0.88687074
36,4,0.6197226
36,5,0.4709472
36,6,0.59916276
36,7,0.7285169
36,8,0.6568997
36,9,0.74826366
36,10,0.76404095
36,11,0.6523283
36,12,0.62564766
36,13,0.6878026
36,14,0.8799257
36,15,0.56070393
36,16,0.60364825
36,17,0.5339827
36,18,0.28999743
36,19,0.7850766
36,20,0.5507865
36,21,0.613408
36,22,0.884712
36,23,0.89631534
36,24,0.6516869
36,25,0.3908878
36,26,0.8674493
36,27,0.6684544
36,28,0.49826
36,29,0.9004624
36,30,0.6517028
36,31,0.9501839
36,32,0.51620847
36,33,0.5889829
36,34,0.9102939
36,35,0.6849674
36,37,0.6238867
36,38,0.7715829
36,39,0.75186205
36,40,0.84048647
36,41,0.7617139
36,42,0.49798113
36,43,0.88669187
36,44,0.7044932
36,45,0.7913252
36,46,0.7440145
36,47,0.84908605
36,48,0.45401466
36,49,0.76327884
36,50,0.5819972
36,51,0.93067706
36,52,0.7431297
36,53,0.4873089
36,54,0.40330502
36,55,0.62504137
36,56,0.8889376
36,57,0.62974316
36,58,0.6168851
36,59,0.6495688
36,60,0.4388244
36,61,0.4637778
36,62,0.3772873
36,63,0.8154853
36,64,0.5032924
36,65,0.7765808
36,66,0.42498952
36,67,0.62815326
36,68,0.88802123
36,69,0.69689983
36,70,0.8472319
36,71,0.44319022
36,72,0.76699793
36,73,0.91481644
36,74,0.68138826
36,75,0.59837055
36,76,0.8139648
36,77,0.5602868
36,78,0.8151692
36,79,0.35659373
36,80,0.8373375
36,81,0.6127914
36,82,0.8236758
36,83,0.6376826
36,84,0.67588156
36,85,0.62967414
36,86,0.57746154
36,87,0.86270434
36,88,0.76850295
36,89,0.91808003
36,90,0.5849073
36,91,0.69625974
36,92,0.6584615
36,93,0.8290839
36,94,0.84888893
36,95,0.5197687
36,96,0.54509753
36,97,0.4848165
36,98,0.43024102
36,99,0.87254477
37,0,0.90804154
37,1,0.83893454
37,2,0.8402125
37,3,0.76196814
37,4,0.96838933
37,5,0.8537471
37,6,0.94346476
37,7,0.8875973
37,8,0.8491425
37,9,0.9444977
37,10,0.9548355
37,11,0.9145556
37,12,0.92270833
37,13,0.76298714
37,14,0.62719333
37,15,0.9736159
37,16,0.9782016
37,17,0.8589075
37,18,0.8303552
37,19,0.9405443
37,20,0.8834397
37,21,0.98083043
37,22,0.8178466
37,23,0.8775688
37,24,0.9077669
37,25,0.91151357
37,26,0.9024029
37,27,0.9736271
37,28,0.7686694
37,29,0.653134
37,30,0.8445473
37,31,0.60831976
37,32,0.70450604
37,33,0.92330176
37,34,0.7546297
37,35,0.32142562
37,36,0.6238867
37,38,0.9036278
37,39,0.89941996
37,40,0.86814123
37,41,0.94404453
37,42,0.93922234
37,43,0.8454306
37,44,0.9617019
37,45,0.7555955
37,46,0.9035898
37,47,0.87292343
37,48,0.9179327
37,49,0.8338863
37,50,0.7788751
37,51,0.7943513
37,52,0.94739985
37,53,0.90608114
37,54,0.8951686
37,55,0.9682823
37,56,0.8690633
37,57,0.98008615
37,58,0.9595985
37,59,0.9444682
37,60,0.8259632
37,61,0.83530504
37,62,0.9043099
37,63,0.82419974
37,64,0.9551735
37,65,0.90935045
37,66,0.9185347
37,67,0.82105565
37,68,0.7850339
37,69,0.932101
37,70,0.8256345
37,71,0.8421109
37,72,0.8876889
37,73,0.8250971
37,74,0.9445958
37,75,0.946244
37,76,0.9290468
37,77,0.9352264
37,78,0.93689036
37,79,0.8780046
37,80,0.9270923
37,81,0.9501427
37,82,0.8173579
37,83,0.9262841
37,84,0.9336371
37,85,0.9292507
37,86,0.8900674
37,87,0.87969905
37,88,0.94023335
37,89,0.79155856
37,90,0.97331667
37,91,0.9411652
37,92,0.9432144
37,93,0.5781733
37,94,0.53127956
37,95,0.7974157
37,96,0.96181375
37,97,0.8418215
37,98,0.93390214
37,99,0.84933954
38,0,0.96123534
38,1,0.828424
38,2,0.7886427
38,3,0.90420496
38,4,0.9053934
38,5,0.89225703
38,6,0.94247884
38,7,0.94177526
38,8,0.8669045
38,9,0.8985666
38,10,0.90531284
38,11,0.97039837
38,12,0.95203036
38,13,0.8750735
38,14,0.85620034
38,15,0.91577446
38,16,0.9285011
38,17,0.91731274
38,18,0.78194195
38,19,0.9390193
38,20,0.91713
38,21,0.9232795
38,22,0.9452958
38,23,0.91603
38,24,0.943643
38,25,0.83875555
38,26,0.94813275
38,27,0.9256328
38,28,0.8191934
38,29,0.8424728
38,30,0.8868931
38,31,0.7854014
38,32,0.78135234
38,33,0.94890785
38,34,0.9024766
38,35,0.58666134
38,36,0.7715829
38,37,0.9036278
38,39,0.9662881
38,40,0.9322868
38,41,0.9497477
38,42,0.87008244
38,43,0.8676434
38,44,0.9044441
38,45,0.9021318
38,46,0.9744087
38,47,0.9123142
38,48,0.84273076
38,49,0.9697046
38,50,0.80852896
38,51,0.90356475
38,52,0.95261353
38,53,0.8141821
38,54,0.8558159
38,55,0.9193619
38,56,0.9408662
38,57,0.9297313
38,58,0.9025914
38,59,0.95984775
38,60,0.86594856
38,61,0.8324683
38,62,0.8519607
38,63,0.92726976
38,64,0.8227905
38,65,0.9753982
38,66,0.86478925
38,67,0.8717276
38,68,0.9183536
38,69,0.968782
38,70,0.9078426
38,71,0.8595496
38,72,0.9806087
38,73,0.9289758
38,74,0.93508625
38,75,0.9355371
38,76,0.90760756
38,77,0.887424
38,78,0.951421
38,79,0.7979454
38,80,0.9280196
38,81,0.9421931
38,82,0.9359688
38,83,0.92808807
38,84,0.8928576
38,85,0.922971
38,86,0.86161584
38,87,0.94883054
38,88,0.9424343
38,89,0.9037139
38,90,0.86540675
38,91,0.9466891
38,92,0.9385647
38,93,0.7947678
38,94,0.7866905
38,95,0.8791692
38,96,0.90895593
38,97,0.8698334
38,98,0.8639338
38,99,0.95670044
39,0,0.95907605
39,1,0.8459682
39,2,0.7970444
39,3,0.90756977
39,4,0.89659494
39,5,0.9057653
39,6,0.93381965
39,7,0.95470375
39,8,0.9220158
39,9,0.9178804
39,10,0.8698206
39,11,0.95929086
39,12,0.9506074
39,13,0.90596086
39,14,0.85901767
39,15,0.90024585
39,16,0.91881067
39,17,0.9282827
39,18,0.8064668
39,19,0.91515636
39,20,0.918129
39,21,0.9223947
39,22,0.94342935
39,23,0.90748394
39,24,0.97593164
39,25,0.82362264
39,26,0.94886065
39,27,0.91440564
39,28,0.876999
39,29,0.85500944
39,30,0.92956495
39,31,0.7520124
39,32,0.85883605
39,33,0.9306424
39,34,0.91872597
39,35,0.6404493
39,36,0.75186205
39,37,0.89941996
39,38,0.9662881
39,40,0.934246
39,41,0.92292696
39,42,0.8764084
39,43,0.8144809
39,44,0.8828284
39,45,0.9270029
39,46,0.9649977
39,47,0.8973974
39,48,0.7841727
39,49,0.962718
39,50,0.8633451
39,51,0.8942655
39,52,0.94663686
39,53,0.7574654
39,54,0.84822226
39,55,0.9284782
39,56,0.936303
39,57,0.9300219
39,58,0.9085224
39,59,0.9695942
39,60,0.8832201
39,61,0.89706993
39,62,0.8476329
39,63,0.9568844
39,64,0.82570904
39,65,0.9370198
39,66,0.8582708
39,67,0.9118371
39,68,0.88359517
39,69,0.94420785
39,70,0.9306751
39,71,0.8924316
39,72,0.98046976
39,73,0.9100483
39,74,0.9155487
39,75,0.9384705
39,76,0.8927846
39,77,0.9025668
39,78,0.9296446
39,79,0.8153475
39,80,0.91644925
39,81,0.9506102
39,82,0.9402669
39,83,0.94489986
39,84,0.9217206
39,85,0.9118045
39,86,0.8898175
39,87,0.95057935
39,88,0.9445993
39,89,0.90416753
39,90,0.85636824
39,91,0.949417
39,92,0.928816
39,93,0.8426523
39,94,0.8063685
39,95,0.9048938
39,96,0.8931586
39,97,0.8936852
39,98,0.87487954
39,99,0.9437771
40,0,0.93591326
40,1,0.8990895
40,2,0.63092107
40,3,0.95012563
40,4,0.8928147
40,5,0.79682946
40,6,0.848667
40,7,0.9500649
40,8,0.8795604
40,9,0.93478024
40,10,0.9010492
40,11,0.8814821
40,12,0.8730255
40,13,0.90969986
40,14,0.8860184
40,15,0.8212288
40,16,0.8550047
40,17,0.8041699
40,18,0.6791293
40,19,0.9435693
40,20,0.8076423
40,21,0.8763783
40,22,0.9413935
40,23,0.95322585
40,24,0.90810674
40,25,0.7368548
40,26,0.9644862
40,27,0.91998756
40,28,0.79859036
40,29,0.8892944
40,30,0.90428317
40,31,0.8389647
40,32,0.80764604
40,33,0.8316714
40,34,0.9258422
40,35,0.7056299
40,36,0.84048647
40,37,0.86814123
40,38,0.9322868
40,39,0.934246
40,41,0.8804637
40,42,0.7734011
40,43,0.906653
40,44,0.87940514
40,45,0.9305874
40,46,0.9178718
40,47,0.9676179
40,48,0.7122528
40,49,0.8947585
40,50,0.87484616
40,51,0.94488245
40,52,0.91977966
40,53,0.73562217
40,54,0.73839736
40,55,0.8974489
40,56,0.96271795
40,57,0.88317645
40,58,0.87834376
40,59,0.89281213
40,60,0.75810856
40,61,0.8053912
40,62,0.7416182
40,63,0.96877617
40,64,0.7650717
40,65,0.9170823
40,66,0.7433212
40,67,0.8878853
40,68,0.866747
40,69,0.88302255
40,70,0.9593187
40,71,0.7869412
40,72,0.9367016
40,73,0.969073
40,74,0.84486204
40,75,0.8539558
40,76,0.9259581
40,77,0.86654955
40,78,0.92501795
40,79,0.75517005
40,80,0.9362036
40,81,0.8801412
40,82,0.93676764
40,83,0.8839986
40,84,0.9443472
40,85,0.9040964
40,86,0.89506793
40,87,0.97702694
40,88,0.9105775
40,89,0.9577877
40,90,0.85676706
40,91,0.94320166
40,92,0.89246464
40,93,0.8559083
40,94,0.81884253
40,95,0.8055885
40,96,0.8373595
40,97,0.8094249
40,98,0.771163
40,99,0.970298
41,0,0.93455166
41,1,0.7996158
41,2,0.7816363
41,3,0.83568794
41,4,0.9210856
41,5,0.83231694
41,6,0.9454161
41,7,0.88611764
41,8,0.8342817
41,9,0.9203715
41,10,0.9491982
41,11,0.9383013
41,12,0.9372714
41,13,0.76842314
41,14,0.73854345
41,15,0.9380974
41,16,0.95307475
41,17,0.86665463
41,18,0.76718974
41,19,0.95859677
41,20,0.8893659
41,21,0.9405274
41,22,0.8939506
41,23,0.9150936
41,24,0.89623266
41,25,0.8589351
41,26,0.9317493
41,27,0.9409319
41,28,0.74645954
41,29,0.7468197
41,30,0.83110654
41,31,0.74229515
41,32,0.6714447
41,33,0.93784195
41,34,0.8524635
41,35,0.40044078
41,36,0.7617139
41,37,0.94404453
41,38,0.9497477
41,39,0.92292696
41,40,0.8804637
41,42,0.9007349
41,43,0.898623
41,44,0.9370139
41,45,0.79924047
41,46,0.9509655
41,47,0.89520437
41,48,0.90524274
41,49,0.91785145
41,50,0.72884876
41,51,0.87121886
41,52,0.97024703
41,53,0.8763862
41,54,0.8535809
41,55,0.9172691
41,56,0.9310984
41,57,0.9462093
41,58,0.92284125
41,59,0.9329192
41,60,0.81691974
41,61,0.77970314
41,62,0.843055
41,63,0.84393346
41,64,0.8903359
41,65,0.9651235
41,66,0.8848506
41,67,0.7997795
41,68,0.8981146
41,69,0.9727004
41,70,0.86211276
41,71,0.80361295
41,72,0.93116456
41,73,0.88629663
41,74,0.97175276
41,75,0.9379742
41,76,0.94178885
41,77,0.8803179
41,78,0.9714974
41,79,0.78466207
41,80,0.9484863
41,81,0.9333063
41,82,0.8693158
41,83,0.9207382
41,84,0.8765229
41,85,0.9062204
41,86,0.82067037
41,87,0.9189719
41,88,0.95116436
41,89,0.85484
41,90,0.91003895
41,91,0.9221952
41,92,0.94289714
41,93,0.6712354
41,94,0.6655806
41,95,0.8087118
41,96,0.9299926
41,97,0.81672317
41,98,0.87346035
41,99,0.90765446
42,0,0.88384295
42,1,0.78449583
42,2,0.93805724
42,3,0.6706986
42,4,0.90931183
42,5,0.92386043
42,6,0.9649925
42,7,0.8721337
42,8,0.8784719
42,9,0.8872759
42,10,0.86320144
42,11,0.90011
42,12,0.9491139
42,13,0.7486534
42,14,0.55270404
42,15,0.965617
42,16,0.9655425
42,17,0.9333413
42,18,0.91449445
42,19,0.8759027
42,20,0.9499561
42,21,0.9618273
42,22,0.7324526
42,23,0.76959884
42,24,0.90433645
42,25,0.94811845
42,26,0.82011795
42,27,0.9152201
42,28,0.8450743
42,29,0.5767114
42,30,0.8405938
42,31,0.45999557
42,32,0.73961127
42,33,0.9585913
42,34,0.6853791
42,35,0.27109802
42,36,0.49798113
42,37,0.93922234
42,38,0.87008244
42,39,0.8764084
42,40,0.7734011
42,41,0.9007349
42,43,0.7243555
42,44,0.92498505
42,45,0.6991332
42,46,0.89806736
42,47,0.7755163
42,48,0.91215545
42,49,0.8396549
42,50,0.78889
42,51,0.69472903
42,52,0.9086701
42,53,0.88348234
42,54,0.96531355
42,55,0.94717467
42,56,0.7777397
